loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
14,10,4,4,0,0,0.000598097,1,0,1,1,676,169,421,26,0,0,n,examples/bundles/org.eclipse.ecf.examples.provider.trivial/src/org/eclipse/ecf/internal/examples/provider/trivial/container/TrivialContainerInstantiator.java
3,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/parsing/IPatternDescriptor.java
107,72,46,13,7,4,0.002819521,3,2,1,0.769230769,813,62,420,0,13,0,y,server-side/bundles/org.eclipse.ecf.server.generic/src/org/eclipse/ecf/server/generic/ServerManager.java
51,3,2,2,0,0,0.000683906,1,0,1,1,747,373,455,291,2,2,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/url/ShowURLSharedObject.java
17,16,0,3,0,0,0.000841682,1,0,1,1,1035,345,920,0,3,2,n,providers/bundles/org.eclipse.ecf.provider.remoteservice/src/org/eclipse/ecf/provider/remoteservice/generic/Response.java
6,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/muc/HostedRoom.java
105,86,132,10,3,1,0.002455767,2,0,2,0.7,748,74,262,0,10,3,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/ui/JoinGroupWizardPage.java
56,12,29,4,3,1,0.001506714,2,0,2,0.5,748,187,551,0,4,1,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/ui/TreeDropTarget.java
15,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/container/ContainerInstantiator.java
19,8,8,3,1,1,0.000692392,2,0,2,0.666666667,495,165,392,0,3,0,n,providers/bundles/org.eclipse.ecf.provider.jslp/src/org/eclipse/ecf/provider/jslp/container/ContainerInstantiator.java
0,0,0,1,0,0,0.000238474,1,0,1,1,126,126,126,126,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/IUserSearchEvent.java
0,17,0,5,0,0,0.001361987,2,0,2,0.8,768,153,435,4,4,1,n,providers/bundles/org.eclipse.ecf.provider.irc.ui/src/org/eclipse/ecf/internal/irc/ui/Messages.java
87,39,19,7,1,1,0.001129033,2,1,1,0.857142857,550,78,249,0,7,1,n,providers/bundles/org.eclipse.ecf.provider.discovery/src/org/eclipse/ecf/provider/discovery/SingletonDiscoveryContainer.java
110,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/OfflineMessageManager.java
1,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/PacketInterceptor.java
13,0,0,1,0,0,0.000121578,1,0,1,1,444,444,444,444,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer.ui/src/org/eclipse/ecf/internal/filetransfer/ui/hyperlink/SCPHyperlink.java
1,1,0,2,0,0,0.000447106,2,0,2,0.5,949,474,911,37,1,0,n,framework/bundles/org.eclipse.ecf.datashare/src/org/eclipse/ecf/datashare/events/IChannelConnectEvent.java
3,0,0,1,0,0,0.000589915,1,0,1,1,897,897,897,897,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/roster/IRosterSubscriptionListener.java
35,4,3,3,0,0,0.001257129,1,0,1,1,1182,394,956,0,1,1,n,doc/bundles/org.eclipse.ecf.tutorial/src/org/eclipse/ecf/tutorial/scribbleshare/ScribbleClient.java
12,0,0,1,0,0,0.00038188,1,0,1,1,763,763,763,763,1,0,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/ContainerConfigurationResult.java
110,61,38,8,0,0,0.001970924,1,0,1,1,1034,129,496,0,7,5,y,providers/bundles/org.eclipse.ecf.provider.remoteservice/src/org/eclipse/ecf/provider/remoteservice/generic/RemoteServiceRegistryImpl.java
28,6,10,5,0,0,0.002697912,1,0,1,1,1183,236,949,0,3,1,n,doc/bundles/org.eclipse.ecf.tutorial/src/org/eclipse/ecf/tutorial/datashare/DsClient2.java
2,2,3,5,0,0,0.001924197,1,0,1,1,932,186,763,0,3,2,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/IConfigurationWizard.java
7,2,0,2,0,0,0.00047692,1,0,1,1,775,387,711,63,0,0,n,framework/bundles/org.eclipse.ecf.telephony.call/src/org/eclipse/ecf/telephony/call/events/ICallSessionRequestEvent.java
6,0,0,1,0,0,0.000144324,1,0,1,1,74,74,74,74,0,0,n,doc/tutorials/EclipseCON 2009/bundles/org.eclipse.ecf.tutorial.distribution.common/src/org/eclipse/ecf/tutorial/distribution/common/complextypes/ComplexTypesImpl.java
2,1,1,2,0,0,0.001152568,1,0,1,1,956,478,935,20,2,1,n,framework/bundles/org.eclipse.ecf.datashare/src/org/eclipse/ecf/datashare/IChannelContainerAdapter.java
0,1,1,5,0,0,0.001012727,2,0,2,0.6,561,112,210,0,3,1,n,framework/bundles/org.eclipse.ecf.docshare/src/org/eclipse/ecf/docshare/messages/StopMessage.java
311,194,240,48,4,1,0.038045842,2,1,1,0.979166667,1616,33,394,0,48,8,y,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/comm/tcp/Client.java
3,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/container/VBContainer.java
2,1,1,2,0,0,0.001772073,1,0,1,1,1220,610,945,275,0,0,n,framework/bundles/org.eclipse.ecf.datashare/src/org/eclipse/ecf/datashare/events/IChannelMessageEvent.java
0,5,2,4,0,0,0.000538256,1,0,1,1,550,137,330,13,4,4,n,providers/bundles/org.eclipse.ecf.provider.discovery/src/org/eclipse/ecf/internal/provider/discovery/Messages.java
24,0,0,1,0,0,0,1,0,1,1,1180,1180,1180,1180,0,0,n,doc/bundles/org.eclipse.ecf.tutorial/src/org/eclipse/ecf/tutorial/scribbleshare/BasicScribbleView.java
1,0,0,1,0,0,0.000406701,1,0,1,1,1116,1116,1116,1116,0,1,n,framework/bundles/org.eclipse.ecf.datashare/src/org/eclipse/ecf/datashare/IChannelContainerListener.java
32,4,2,2,0,0,0.000182428,1,0,1,1,498,249,314,183,1,0,n,providers/bundles/org.eclipse.ecf.provider.remoteservice/src/org/eclipse/ecf/provider/remoteservice/generic/RemoteFilterImpl.java
11,0,0,1,0,0,0.000226247,1,0,1,1,243,243,243,243,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/internal/sync/doc/cola/ColaReplacementTransformationStategy.java
0,0,0,1,0,0,0.000397374,1,0,1,1,596,596,596,596,1,0,n,providers/bundles/org.eclipse.ecf.provider.datashare/src/org/eclipse/ecf/internal/provider/datashare/Messages.java
347,339,114,41,4,2,0.003377546,2,1,1,0.926829268,100,2,19,0,41,4,y,compendium/bundles/org.eclipse.ecf.osgi.services.distribution/src/org/eclipse/ecf/internal/osgi/services/distribution/DiscoveredServiceTrackerImpl.java
86,0,0,1,0,0,0.000342424,1,0,1,1,172,172,172,172,1,1,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/impl/IServiceIDImpl.java
1,0,0,1,0,0,0.000887196,1,0,1,1,951,951,951,951,1,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/ISharedObjectTransactionParticipantsFilter.java
701,310,92,32,6,5,0.004857332,3,1,2,0.59375,856,26,233,0,32,1,n,providers/bundles/org.eclipse.ecf.provider.irc/src/org/eclipse/ecf/internal/provider/irc/container/IRCRootContainer.java
65,11,5,9,0,0,0.005765239,1,0,1,1,1527,169,597,0,0,3,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/IPresence.java
6,0,0,1,0,0,6.33E-05,1,0,1,1,187,187,187,187,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/sync/ModelUpdateException.java
3,0,0,1,0,0,0.000632057,1,0,1,1,948,948,948,948,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/IFileTransferPausable.java
9,6,0,2,0,0,0.000825378,1,0,1,1,886,443,884,1,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/im/XHTMLChatMessageEvent.java
13,2,1,3,0,0,0.000294585,1,0,1,1,869,289,585,13,0,0,n,examples/bundles/org.eclipse.ecf.example.clients/src/org/eclipse/ecf/example/clients/Activator.java
265,23,22,8,3,3,0.000857405,1,0,1,1,775,96,341,0,8,1,n,protocols/bundles/org.eclipse.ecf.protocol.msn/src/org/eclipse/ecf/protocol/msn/NotificationSession.java
12,1,0,2,0,0,0.001306578,1,0,1,1,951,475,945,6,1,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/events/SharedObjectManagerRemoveEvent.java
6,3,0,2,0,0,0.000952512,1,0,1,1,948,474,804,144,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/events/IFileTransferRequestEvent.java
1,0,0,1,0,0,0.000238474,1,0,1,1,126,126,126,126,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/IUserSearchCompleteEvent.java
58,62,14,8,5,3,0.00151496,2,1,1,0.875,765,95,649,0,8,0,n,providers/bundles/org.eclipse.ecf.provider.irc.ui/src/org/eclipse/ecf/internal/irc/ui/IRCUI.java
3,1,42,4,0,0,0.001256277,1,0,1,1,897,224,893,0,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/roster/IRosterEntry.java
22,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/Member.java
69,9,14,4,0,0,0.000852954,2,0,2,0.5,795,198,791,0,0,0,n,framework/bundles/org.eclipse.ecf.presence.bot/src/org/eclipse/ecf/presence/bot/impl/ChatRoomBot.java
1,0,0,1,0,0,5.82E-05,1,0,1,1,16,16,16,16,0,0,n,examples/bundles/org.eclipse.ecf.example.twitter.client/src/org/eclipse/ecf/twitter/client/IStartApp.java
19,0,0,1,0,0,0.000887196,1,0,1,1,951,951,951,951,1,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/events/RemoteSharedObjectEvent.java
31,2,5,2,1,1,0.000464183,1,0,1,1,162,81,108,53,2,0,n,framework/bundles/org.eclipse.team.ecf.core/src/org/eclipse/team/internal/ecf/core/variants/RemoteResourceVariantTreeSubscriber.java
6,0,2,2,0,0,0.000228446,1,0,1,1,104,52,104,0,2,1,n,providers/bundles/org.eclipse.ecf.provider.jmdns/jmdns/javax/jmdns/impl/DNSQuestion.java
13,4,1,2,0,0,0.000741622,2,0,2,0.5,816,408,773,42,1,0,n,providers/bundles/org.eclipse.ecf.provider.bittorrent.ui/src/org/eclipse/ecf/internal/provider/bittorrent/ui/Activator.java
0,48,10,8,0,0,0.001526449,2,0,2,0.75,773,96,333,0,2,1,n,providers/bundles/org.eclipse.ecf.provider.xmpp.ui/src/org/eclipse/ecf/internal/provider/xmpp/ui/Messages.java
17,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/internal/MemberGroupFactory.java
27,21,1,3,0,0,0.001036723,1,0,1,1,872,290,749,24,0,1,n,providers/bundles/org.eclipse.ecf.provider.xmpp.ui/src/org/eclipse/ecf/internal/provider/xmpp/ui/Activator.java
133,4,3,2,0,0,0.001532615,1,0,1,1,1145,572,862,283,2,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/packet/RosterPacket.java
0,4,0,2,0,0,0.001222508,1,0,1,1,956,478,762,193,1,1,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/ContainerCreateException.java
105,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/FormField.java
22,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/identity/PHPBBNamespace.java
24,8,2,2,1,1,0.000411684,1,0,1,1,162,81,122,40,2,0,n,framework/bundles/org.eclipse.team.ecf.ui/src/org/eclipse/team/internal/ecf/ui/wizards/RemotePeerSynchronizeWizard.java
256,288,4,34,4,3,0.00302928,2,1,1,0.970588235,129,3,20,0,34,6,y,compendium/bundles/org.eclipse.ecf.osgi.services.distribution/src/org/eclipse/ecf/internal/osgi/services/distribution/EventHookImpl.java
65,8,8,2,0,0,0.000578144,2,0,2,0.5,417,208,280,137,2,1,n,protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/impl/TimeOffset.java
27,3,9,2,1,1,0.000464183,1,0,1,1,162,81,108,53,2,0,n,framework/bundles/org.eclipse.team.ecf.core/src/org/eclipse/team/internal/ecf/core/variants/RemoteResourceVariant.java
1,0,2,2,0,0,0.000386902,2,0,2,0.5,417,208,331,86,1,1,n,protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/types/ServiceUIComponent.java
5,4,0,5,0,0,0.00058166,2,0,2,0.6,635,127,433,0,1,3,n,framework/bundles/org.eclipse.ecf.discovery/src/org/eclipse/ecf/discovery/identity/IServiceTypeID.java
3,0,0,1,0,0,0.000380738,1,0,1,1,796,796,796,796,0,0,n,framework/bundles/org.eclipse.ecf.presence.bot/src/org/eclipse/ecf/presence/bot/IChatRoomMessageHandlerEntry.java
21,0,2,2,0,0,0.000799852,1,0,1,1,1178,589,1178,0,0,0,n,doc/bundles/org.eclipse.ecf.tutorial/src/org/eclipse/ecf/tutorial/scribbleshare/toolbox/ToolboxLabelProvider.java
42,1,1,2,0,0,0.000443182,1,0,1,1,243,121,231,12,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/internal/sync/doc/cola/ColaInsertionTransformationStategy.java
66,2,2,2,0,0,0.000668826,1,0,1,1,855,427,572,283,0,0,n,providers/bundles/org.eclipse.ecf.provider.rss/src/org/eclipse/ecf/internal/provider/rss/http/HttpRequest.java
38,16,9,8,3,1,0.001480626,1,0,1,1,529,66,420,0,8,4,n,providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/provider/filetransfer/browse/MultiProtocolFileSystemBrowserAdapter.java
26,2,6,4,0,0,0.001792184,1,0,1,1,897,224,597,0,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/roster/RosterGroup.java
0,0,0,1,0,0,0.001333722,1,0,1,1,1248,1248,1248,1248,1,1,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/events/IContainerDisposeEvent.java
0,0,0,1,0,0,0.000162641,1,0,1,1,385,385,385,385,0,1,n,framework/bundles/org.eclipse.ecf.storage/src/org/eclipse/ecf/storage/IDStoreException.java
1,0,0,1,0,0,0.000342424,1,0,1,1,172,172,172,172,0,0,n,framework/bundles/org.eclipse.ecf.discovery.ui.edit/src/org/eclipse/ecf/discovery/ui/model/IItemStatusLineProvider.java
0,0,0,1,0,0,9.76E-05,1,0,1,1,62,62,62,62,0,0,n,providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/internal/provider/filetransfer/DebugOptions.java
888,8,12,2,1,1,0.000391244,1,0,1,1,425,212,316,108,2,0,n,protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent/internal/net/TorrentManager.java
17,4,8,2,0,0,0.000560157,1,0,1,1,577,288,516,60,0,2,n,framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/AbstractCollabShare.java
4,5,4,9,0,0,0.006831642,1,0,1,1,1399,155,549,0,9,5,n,framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/provider/IContainerInstantiator.java
5,7,9,13,0,0,0.006132397,2,1,1,0.923076923,956,73,758,0,2,4,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/IPresenceContainerAdapter.java
78,0,0,1,0,0,0.000133454,1,0,1,1,75,75,75,75,0,0,n,doc/tutorials/EclipseCON 2009/org.eclipse.ecf.tutorial.osgi.services.discovery/src/org/eclipse/ecf/osgi/services/discovery/ECFServiceEndpointDescription.java
1,0,0,1,0,0,0.001070153,1,0,1,1,1581,1581,1581,1581,0,0,n,examples/bundles/org.eclipse.ecf.sdo/src/org/eclipse/ecf/sdo/IPublicationCallback.java
1,0,0,1,0,0,0.000210129,1,0,1,1,737,737,737,737,0,0,n,framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/im/IChatRoomCreationEvent.java
61,21,15,3,1,1,0.00071947,1,0,1,1,763,254,433,55,3,0,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/internal/presence/ui/dialogs/ChangePasswordDialog.java
1,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/muc/SubjectUpdatedListener.java
1,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/ConnectionEstablishedListener.java
42,14,11,6,0,0,0.001717081,2,1,1,0.833333333,922,153,627,17,1,0,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/actions/SynchContainerConnectAction.java
33,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/provider/DiscoverItemsProvider.java
186,2,2,2,0,0,0.000945534,1,0,1,1,855,427,811,43,0,0,n,providers/bundles/org.eclipse.ecf.provider.rss/src/org/eclipse/ecf/internal/provider/rss/container/FeedSharedObject.java
1,0,0,1,0,0,0.001184177,1,0,1,1,1145,1145,1145,1145,1,1,n,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/filter/PacketFilter.java
69,56,2,5,0,0,0.000622284,2,0,2,0.8,243,48,214,0,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/internal/sync/Activator.java
7,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/identity/ThreadMessageID.java
30,0,0,1,0,0,0.000342424,1,0,1,1,172,172,172,172,1,1,n,framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/util/ModelAdapterFactory.java
8,3,1,3,0,0,0.000387576,1,0,1,1,529,176,466,0,0,1,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/IRemoteFileInfo.java
1,0,0,1,0,0,0.000632057,1,0,1,1,948,948,948,948,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/events/IIncomingFileTransferEvent.java
22,0,0,1,0,0,0.000133454,1,0,1,1,75,75,75,75,0,0,n,doc/tutorials/EclipseCON 2009/org.eclipse.ecf.tutorial.osgi.services.discovery/src/org/eclipse/ecf/internal/osgi/services/discovery/ECFServiceEndpointDescriptionImpl.java
31,24,20,8,0,0,0.001475108,1,0,1,1,808,101,479,0,5,2,n,framework/bundles/org.eclipse.ecf.identity/src/org/eclipse/ecf/core/util/PlatformHelper.java
3,3,4,2,0,0,0.000411684,1,0,1,1,162,81,122,40,2,1,n,framework/bundles/org.eclipse.team.ecf.ui/src/org/eclipse/team/internal/ecf/ui/actions/OverrideWithRemoteAction.java
102,3,3,2,1,1,0.000391244,1,0,1,1,425,212,316,108,2,0,n,protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent/TorrentFile.java
5,0,0,1,0,0,0.00035044,1,0,1,1,775,775,775,775,1,1,n,protocols/bundles/org.eclipse.ecf.protocol.msn/src/org/eclipse/ecf/protocol/msn/events/IContactListListener.java
53,7,9,3,0,0,0.005506517,2,0,2,0.666666667,1616,538,753,221,1,1,n,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/generic/gmm/GMMImpl.java
121,23,29,3,0,0,0.00116227,1,0,1,1,925,308,636,110,2,1,n,framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/wizards/WizardCollectionElement.java
297,258,307,71,26,11,0.015546988,2,0,2,0.647887324,1279,18,195,0,71,9,n,providers/bundles/org.eclipse.ecf.provider.jmdns/src/org/eclipse/ecf/provider/jmdns/container/JMDNSDiscoveryContainer.java
6,1,1,2,0,0,0.000887196,1,0,1,1,951,475,951,0,2,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/TransactionSharedObjectConfiguration.java
70,19,32,4,0,0,0.000441258,2,0,2,0.5,781,195,236,128,3,1,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/internal/presence/ui/dialogs/AddContactDialog.java
12,4,4,2,0,0,0.003693725,1,0,1,1,1584,792,836,748,2,2,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/io/FileData.java
2,0,0,1,0,0,0.000174581,1,0,1,1,32,32,32,32,1,1,n,compendium/bundles/org.eclipse.ecf.osgi.services.discovery/src/org/eclipse/ecf/osgi/services/discovery/IHostDiscoveryListener.java
1,0,0,1,0,0,0.005219333,1,0,1,1,1616,1616,1616,1616,1,1,n,framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/comm/tcp/IServerSocketFactory.java
167,7,65,2,0,0,0.001532615,1,0,1,1,1145,572,862,283,2,1,y,protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/util/StringUtils.java
1,2,0,2,0,0,0.001306578,1,0,1,1,951,475,945,6,1,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/events/ISharedObjectManagerEvent.java
7,0,0,1,0,0,0.000595819,1,0,1,1,826,826,826,826,0,0,n,incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/identity/ThreadMessageID.java
0,153,13,30,0,0,0.003809491,4,2,2,0.466666667,892,29,228,0,26,16,n,framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/internal/presence/ui/Messages.java
1,0,0,1,0,0,0.000419382,1,0,1,1,945,945,945,945,0,0,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/events/ISharedObjectManagerConnectionEvent.java
6,0,0,1,0,0,0.000286375,1,0,1,1,237,237,237,237,1,1,n,protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp/Locator.java
8,3,4,3,0,0,0.00113717,1,0,1,1,951,317,945,0,3,1,n,framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/ISharedObjectFactory.java
92,12,9,7,3,3,0.000952857,1,0,1,1,775,110,227,0,7,0,n,protocols/bundles/org.eclipse.ecf.protocol.msn/src/org/eclipse/ecf/protocol/msn/Session.java
54,10,9,5,0,0,0.005820692,2,0,2,0.8,1584,316,696,94,5,3,n,examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/io/FileTransferParams.java
3,20,0,2,0,0,0.000362299,1,0,1,1,538,269,508,29,0,0,n,framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/SendFileTransferException.java
47,48,28,8,0,0,0.00063383,1,0,1,1,386,48,378,0,0,1,n,framework/bundles/org.eclipse.ecf.storage/src/org/eclipse/ecf/internal/storage/IDStore.java
131,3,3,3,1,1,0.000475927,1,0,1,1,425,141,316,38,3,0,n,protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent/internal/encode/Decode.java
30,4,5,3,0,0,0.000344662,1,0,1,1,104,34,95,0,3,1,n,providers/bundles/org.eclipse.ecf.provider.jmdns/jmdns/javax/jmdns/impl/tasks/Canceler.java
2,3,2,5,0,0,0.000593817,1,0,1,1,243,48,223,0,0,0,n,framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/sync/doc/IDocumentSynchronizationStrategyFactory.java
